"vuosi","syrtun","oty","toimiala","SLHKY","sllvy"
15,"0007001",1,"N","2","4"
15,"0007002",1,"F","2","3"
15,"0007003",1,"C","4","6"
15,"0007008",5,"R","5","6"
15,"0007009",1,"G","1","4"
15,"0007011",3,"D","4","7"
15,"0007015",1,"N","6","7"
15,"0007016",1,"P","7","1"
15,"0007018",1,"F","1","4"
15,"0007019",1,"C","6","7"
15,"0007021",1,"N","3","5"
15,"0007022",1,"G","3","6"
15,"0007023",1,"C","2","5"
15,"0007024",1,"M","1","4"
15,"0007025",1,"N","2","4"
15,"0007026",1,"C","6","7"
15,"0007027",1,"G","4","6"
15,"0007028",1,"I","1","3"
15,"0007029",1,"H","2","5"
15,"0007030",1,"G","2","5"
15,"0007032",5,"H","6","8"
15,"0007035",1,"A","2","1"
15,"0007036",1,"H","1","5"
15,"0007037",5,"C","6","7"
15,"0007038",1,"G","3","6"
15,"0007039",5,"C","8","8"
15,"0007042",3,"F","6","7"
15,"0007043",5,"G","7","9"
15,"0007045",1,"J","7","8"
15,"0007046",1,"G","1","5"
15,"0007047",1,"A","1","1"
15,"0007049",1,"P","1","3"
15,"0007050",1,"N","4","5"
15,"0007051",1,"K","1","1"
15,"0007053",1,"G","4","7"
15,"0007054",1,"C","2","5"
15,"0007059",1,"Q","4","1"
15,"0007062",1,"J","4","7"
15,"0007063",1,"Q","4","5"
15,"0007065",1,"N","1","2"
15,"0007066",1,"C","2","5"
15,"0007068",1,"C","2","5"
15,"0007069",1,"M","3","5"
15,"0007072",1,"L","1","7"
15,"0007074",3,"L","1","1"
15,"0007075",1,"C","1","4"
15,"0007076",1,"Q","5","1"
15,"0007078",1,"G","1","4"
15,"0007079",1,"Q","5","1"
15,"0007080",1,"C","1","4"
15,"0007082",1,"H","3","5"
15,"0007083",1,"G","2","4"
15,"0007084",5,"G","4","8"
15,"0007085",1,"I","1","4"
15,"0007091",1,"C","2","4"
15,"0007093",1,"C","3","5"
15,"0007094",1,"J","1","5"
15,"0007098",5,"G","7","8"
15,"0007099",1,"A","4","1"
15,"0007100",1,"D","7","7"
15,"0007101",5,"C","7","7"
15,"0007102",1,"Q","6","1"
15,"0007103",1,"S","1","1"
15,"0007106",1,"C","1","4"
15,"0007108",1,"A","1","1"
15,"0007109",5,"C","6","7"
15,"0007115",1,"I","3","5"
15,"0007117",1,"H","5","6"
15,"0007119",1,"F","2","6"
15,"0007120",3,"N","9","8"
15,"0007121",5,"C","7","8"
15,"0007123",1,"Q","4","1"
15,"0007125",1,"N","5","6"
15,"0007126",1,"G","2","5"
15,"0007128",1,"C","9","9"
15,"0007129",1,"L","4","6"
15,"0007130",1,"H","1","3"
15,"0007131",1,"C","1","4"
15,"0007132",1,"Q","6","1"
15,"0007133",1,"G","7","8"
15,"0007136",1,"H","1","3"
15,"0007138",1,"I","1","4"
15,"0007139",1,"G","3","6"
15,"0007140",1,"M","3","5"
15,"0007141",5,"C","4","6"
15,"0007142",1,"S","4","5"
15,"0007146",1,"N","5","6"
15,"0007149",1,"I","2","4"
15,"0007151",5,"M","5","7"
15,"0007156",1,"S","2","1"
15,"0007157",1,"G","4","7"
15,"0007158",1,"C","1","3"
15,"0007163",1,"K","9","1"
15,"0007168",1,"F","3","6"
15,"0007169",1,"S","5","1"
15,"0007171",1,"F","1","2"
15,"0007175",1,"G","1","4"
15,"0007177",1,"C","3","6"
15,"0007178",1,"K","1","1"
15,"0007179",1,"N","4","5"
15,"0007183",1,"C","5","7"
15,"0007187",1,"G","1","4"
15,"0007192",1,"G","4","7"
15,"0007197",1,"F","1","4"
15,"0007198",1,"Q","1","2"
15,"0007199",1,"L","3","1"
15,"0007200",1,"C","4","6"
15,"0007201",1,"F","3","6"
15,"0007202",1,"M","1","2"
15,"0007203",1,"S","1","3"
15,"0007206",1,"K","5","1"
15,"0007208",1,"H","1","5"
15,"0007212",1,"N","1","4"
15,"0007216",1,"H","8","8"
15,"0007217",1,"N","5","6"
15,"0007219",1,"N","2","5"
15,"0007221",1,"M","3","5"
15,"0007223",1,"N","6","6"
15,"0007225",1,"C","7","7"
15,"0007226",1,"H","1","4"
15,"0007230",1,"L","2","5"
15,"0007232",1,"P","1","3"
15,"0007240",1,"R","2","1"
15,"0007243",1,"H","1","4"
15,"0007244",1,"G","6","8"
15,"0007245",1,"C","5","6"
15,"0007247",1,"C","6","7"
15,"0007252",1,"A","1","1"
15,"0007258",2,"O","9","1"
15,"0007259",1,"F","2","5"
15,"0007260",1,"A","1","1"
15,"0007263",1,"H","2","5"
15,"0007264",5,"C","5","7"
15,"0007265",1,"Q","2","5"
15,"0007268",5,"C","4","7"
15,"0007269",3,"K","3","1"
15,"0007272",1,"N","7","7"
15,"0007274",1,"S","1","4"
15,"0007278",1,"N","7","7"
15,"0007279",1,"G","4","6"
15,"0007280",1,"S","1","1"
15,"0007281",1,"C","5","7"
15,"0007285",5,"C","5","7"
15,"0007289",1,"R","4","6"
15,"0007291",1,"A","5","1"
15,"0007292",5,"N","4","6"
15,"0007293",1,"L","1","4"
15,"0007294",1,"H","2","5"
15,"0007296",1,"C","2","5"
15,"0007298",1,"K","6","1"
15,"0007302",1,"G","4","6"
15,"0007303",1,"H","4","5"
15,"0007304",1,"H","1","4"
15,"0007305",1,"N","2","4"
15,"0007306",2,"G","8","9"
15,"0007307",1,"D","1","8"
15,"0007309",5,"G","5","8"
15,"0007312",1,"G","1","4"
15,"0007314",1,"M","5","7"
15,"0007316",1,"G","1","5"
15,"0007318",1,"S","1","1"
15,"0007319",1,"J","4","6"
15,"0007320",1,"C","4","6"
15,"0007322",1,"F","5","6"
15,"0007323",1,"Q","7","7"
15,"0007324",5,"G","4","6"
15,"0007335",1,"C","3","5"
15,"0007336",5,"G","5","7"
15,"0007337",1,"C","4","6"
15,"0007341",1,"G","4","7"
15,"0007343",1,"G","1","4"
15,"0007344",1,"K","5","1"
15,"0007345",1,"G","4","7"
15,"0007348",3,"S","4","1"
15,"0007349",1,"N","1","4"
15,"0007350",1,"Q","5","1"
15,"0007351",1,"G","3","6"
15,"0007352",1,"G","7","8"
15,"0007355",1,"N","3","5"
15,"0007357",5,"C","6","7"
15,"0007358",1,"F","1","3"
15,"0007360",5,"C","7","8"
15,"0007361",1,"C","6","7"
15,"0007363",1,"Q","1","4"
15,"0007365",1,"S","1","1"
15,"0007367",1,"C","6","8"
15,"0007368",5,"C","6","8"
15,"0007369",1,"J","3","5"
15,"0007371",1,"M","5","6"
15,"0007373",1,"F","4","6"
15,"0007376",1,"H","1","3"
15,"0007383",1,"S","4","1"
15,"0007384",1,"F","2","5"
15,"0007386",1,"K","1","1"
15,"0007387",1,"P","1","4"
15,"0007391",1,"J","5","6"
15,"0007393",1,"B","3","5"
15,"0007396",1,"R","3","1"
15,"0007399",1,"F","1","4"
15,"0007404",1,"Q","7","7"
15,"0007406",1,"K","1","1"
15,"0007407",1,"G","5","9"
15,"0007409",1,"Q","4","1"
15,"0007410",1,"M","1","5"
15,"0007411",1,"N","4","5"
15,"0007412",1,"K","7","1"
15,"0007413",1,"G","1","4"
15,"0007416",1,"G","2","6"
15,"0007418",1,"F","1","3"
15,"0007419",1,"C","1","4"
15,"0007420",1,"G","4","6"
15,"0007422",1,"M","7","7"
15,"0007423",1,"N","8","7"
15,"0007428",3,"K","3","1"
15,"0007429",1,"R","1","2"
15,"0007432",1,"G","4","6"
15,"0007436",5,"C","1","5"
15,"0007438",1,"H","3","5"
15,"0007444",1,"Q","1","2"
15,"0007445",1,"I","5","6"
15,"0007447",1,"C","5","6"
15,"0007449",1,"N","5","6"
15,"0007450",1,"A","1","1"
15,"0007451",1,"G","1","4"
15,"0007452",1,"M","1","4"
15,"0007453",1,"C","6","7"
15,"0007456",1,"N","3","5"
15,"0007458",1,"J","3","6"
15,"0007461",1,"H","1","4"
15,"0007464",1,"F","1","4"
15,"0007466",1,"C","2","4"
15,"0007468",1,"E","1","4"
15,"0007470",1,"M","4","6"
15,"0007471",1,"C","2","5"
15,"0007472",1,"F","4","7"
15,"0007473",1,"S","4","1"
15,"0007474",5,"C","6","7"
15,"0007478",1,"G","2","5"
15,"0007479",1,"Q","1","4"
15,"0007482",5,"H","4","5"
15,"0007484",5,"G","7","8"
15,"0007489",1,"H","1","4"
15,"0007495",1,"C","3","5"
15,"0007498",1,"M","4","6"
15,"0007500",1,"H","1","5"
15,"0007502",1,"Q","1","3"
15,"0007506",1,"G","3","6"
15,"0007508",1,"I","6","7"
15,"0007509",1,"G","3","6"
15,"0007510",1,"F","3","5"
15,"0007514",1,"C","2","5"
15,"0007516",1,"Q","5","6"
15,"0007517",1,"G","2","5"
15,"0007519",1,"G","2","6"
15,"0007523",1,"M","1","4"
15,"0007530",1,"Q","3","1"
15,"0007531",1,"S","2","1"
15,"0007533",5,"G","4","7"
15,"0007534",1,"G","4","5"
15,"0007535",2,"K","7","1"
15,"0007537",1,"S","5","1"
15,"0007538",1,"G","5","7"
15,"0007539",5,"C","5","7"
15,"0007543",5,"M","4","6"
15,"0007544",1,"G","1","4"
15,"0007548",5,"C","6","7"
15,"0007550",1,"N","4","6"
15,"0007559",1,"F","3","5"
15,"0007561",5,"C","4","6"
15,"0007563",1,"Q","4","1"
15,"0007564",1,"H","1","3"
15,"0007565",1,"G","2","5"
15,"0007567",1,"Q","7","7"
15,"0007569",1,"N","4","6"
15,"0007572",1,"S","2","1"
15,"0007574",1,"N","5","6"
15,"0007578",1,"I","1","4"
15,"0007579",1,"H","1","3"
15,"0007580",1,"F","2","5"
15,"0007585",1,"G","4","7"
15,"0007588",5,"N","7","7"
15,"0007589",5,"G","7","8"
15,"0007590",1,"I","1","4"
15,"0007591",1,"G","3","6"
15,"0007594",1,"C","6","7"
15,"0007596",1,"C","3","5"
15,"0007597",1,"J","1","4"
15,"0007598",1,"R","2","5"
15,"0007599",1,"J","2","5"
15,"0007600",1,"F","1","6"
15,"0007607",1,"F","1","1"
15,"0007608",1,"G","1","4"
15,"0007610",1,"I","2","5"
15,"0007611",1,"F","1","4"
15,"0007612",1,"A","1","4"
15,"0007613",3,"E","5","6"
15,"0007614",1,"G","3","6"
15,"0007617",1,"I","4","6"
15,"0007618",1,"A","1","1"
15,"0007619",5,"J","6","7"
15,"0007621",1,"C","1","3"
15,"0007623",1,"N","2","5"
15,"0007624",1,"H","4","5"
15,"0007625",1,"A","1","1"
15,"0007626",1,"G","3","6"
15,"0007628",1,"F","5","7"
15,"0007629",1,"N","5","6"
15,"0007631",1,"N","6","6"
15,"0007634",1,"C","5","7"
15,"0007635",1,"S","4","1"
15,"0007637",1,"G","1","1"
15,"0007638",1,"H","3","6"
15,"0007641",1,"R","2","1"
15,"0007642",1,"C","4","6"
15,"0007643",1,"F","4","6"
15,"0007644",1,"F","2","5"
15,"0007645",1,"G","7","8"
15,"0007647",1,"G","1","3"
15,"0007650",1,"C","1","3"
15,"0007653",1,"H","1","4"
15,"0007654",1,"S","1","2"
15,"0007655",1,"F","3","5"
15,"0007657",1,"M","3","5"
15,"0007661",1,"G","1","4"
15,"0007662",1,"Q","7","7"
15,"0007664",1,"I","2","5"
15,"0007665",1,"S","4","1"
15,"0007672",1,"K","6","1"
15,"0007673",1,"J","7","8"
15,"0007674",1,"M","1","4"
15,"0007675",1,"C","1","4"
15,"0007676",1,"S","2","1"
15,"0007677",1,"N","5","6"
15,"0007680",1,"G","4","6"
15,"0007683",1,"A","1","1"
15,"0007684",1,"H","2","5"
15,"0007685",1,"H","6","7"
15,"0007687",1,"P","5","1"
15,"0007688",1,"F","4","6"
15,"0007692",1,"H","1","5"
15,"0007695",1,"M","4","6"
15,"0007696",1,"J","5","7"
15,"0007697",1,"A","1","1"
15,"0007698",1,"H","6","6"
15,"0007701",1,"M","4","6"
15,"0007703",1,"L","1","1"
15,"0007705",1,"H","2","5"
15,"0007707",1,"F","3","5"
15,"0007710",1,"G","7","8"
15,"0007713",1,"C","6","8"
15,"0007716",1,"G","1","5"
15,"0007719",5,"C","8","9"
15,"0007720",1,"G","4","7"
15,"0007721",1,"Q","1","1"
15,"0007722",5,"G","7","8"
15,"0007724",1,"H","4","6"
15,"0007726",1,"C","3","6"
15,"0007729",1,"R","2","1"
15,"0007731",1,"R","6","6"
15,"0007732",1,"I","1","1"
15,"0007733",1,"C","4","6"
15,"0007736",5,"C","4","6"
15,"0007738",1,"K","8","1"
15,"0007742",1,"H","7","7"
15,"0007746",1,"G","6","7"
15,"0007748",1,"C","2","5"
15,"0007749",1,"G","1","5"
15,"0007754",1,"G","4","5"
15,"0007756",2,"G","9","9"
15,"0007759",1,"N","7","7"
15,"0007760",5,"H","7","9"
15,"0007762",1,"A","1","3"
15,"0007764",1,"Q","2","1"
15,"0007765",1,"M","3","6"
15,"0007767",1,"P","1","1"
15,"0007768",1,"G","3","7"
15,"0007770",1,"C","5","7"
15,"0007774",1,"F","3","5"
15,"0007776",1,"A","1","1"
15,"0007779",1,"M","3","5"
15,"0007780",1,"G","5","7"
15,"0007782",1,"G","2","5"
15,"0007784",1,"M","1","4"
15,"0007786",1,"Q","4","6"
15,"0007788",2,"R","9","9"
15,"0007789",1,"N","5","5"
15,"0007790",1,"J","2","4"
15,"0007792",1,"M","3","5"
15,"0007793",1,"S","8","8"
15,"0007794",1,"Q","1","4"
15,"0007795",1,"C","6","7"
15,"0007800",5,"J","2","5"
15,"0007801",1,"C","6","6"
15,"0007806",1,"L","1","1"
15,"0007814",1,"A","1","1"
15,"0007818",5,"C","5","7"
15,"0007821",1,"F","1","3"
15,"0007823",1,"G","1","5"
15,"0007825",3,"N","7","7"
15,"0007826",5,"C","8","9"
15,"0007827",1,"G","1","5"
15,"0007828",1,"G","1","5"
15,"0007831",1,"N","1","5"
15,"0007834",1,"N","6","6"
15,"0007835",1,"G","6","7"
15,"0007838",1,"I","5","7"
15,"0007840",5,"C","7","8"
15,"0007845",1,"C","4","6"
15,"0007846",1,"C","2","5"
15,"0007847",1,"I","1","4"
15,"0007849",1,"G","6","8"
15,"0007852",1,"G","5","7"
15,"0007854",1,"C","4","6"
15,"0007855",1,"I","2","5"
15,"0007857",1,"G","2","5"
15,"0007858",1,"A","2","5"
15,"0007859",1,"G","1","5"
15,"0007860",5,"G","4","7"
15,"0007861",1,"Q","1","4"
15,"0007864",1,"S","4","1"
15,"0007865",5,"J","7","7"
15,"0007867",1,"C","1","4"
15,"0007869",1,"C","3","6"
15,"0007872",1,"S","3","1"
15,"0007873",1,"G","2","5"
15,"0007874",5,"C","5","8"
15,"0007876",1,"C","9","9"
15,"0007877",1,"S","1","1"
15,"0007878",1,"G","7","7"
15,"0007880",1,"M","6","7"
15,"0007881",1,"S","6","1"
15,"0007883",1,"S","1","2"
15,"0007885",1,"C","3","5"
15,"0007886",1,"N","4","5"
15,"0007887",1,"J","2","5"
15,"0007888",1,"C","8","9"
15,"0007889",1,"C","6","8"
15,"0007894",1,"F","1","4"
15,"0007897",1,"A","6","7"
15,"0007903",5,"I","7","7"
15,"0007905",5,"G","3","6"
15,"0007908",1,"H","4","6"
15,"0007910",1,"H","2","5"
15,"0007912",1,"K","4","1"
15,"0007915",1,"E","3","6"
15,"0007917",1,"N","7","7"
15,"0007918",1,"H","1","5"
15,"0007921",2,"F","9","9"
15,"0007923",1,"G","1","5"
15,"0007924",1,"G","4","7"
15,"0007925",1,"F","2","5"
15,"0007926",1,"A","1","1"
15,"0007928",1,"F","3","5"
15,"0007929",1,"N","5","6"
15,"0007930",1,"G","2","5"
15,"0007931",1,"F","5","7"
15,"0007932",1,"S","3","1"
15,"0007934",1,"A","1","1"
15,"0007935",1,"C","5","6"
15,"0007939",1,"J","1","4"
15,"0007940",1,"F","6","7"
15,"0007944",1,"Q","3","5"
15,"0007947",1,"F","1","4"
15,"0007948",1,"C","6","7"
15,"0007950",1,"R","1","2"
15,"0007952",1,"C","7","9"
15,"0007953",5,"J","7","9"
15,"0007954",1,"M","4","6"
15,"0007955",1,"G","2","5"
15,"0007956",1,"S","4","1"
15,"0007963",1,"F","1","4"
15,"0007965",1,"C","4","7"
15,"0007969",1,"F","1","4"
15,"0007970",5,"K","7","1"
15,"0007972",1,"C","6","7"
15,"0007974",1,"F","2","5"
15,"0007975",1,"C","4","8"
15,"0007976",1,"N","1","5"
15,"0007977",1,"G","4","6"
15,"0007978",1,"C","5","6"
15,"0007980",5,"N","4","6"
15,"0007981",5,"J","3","6"
15,"0007982",1,"F","4","6"
15,"0007983",1,"C","1","3"
15,"0007984",1,"H","7","8"
15,"0007985",1,"F","2","4"
15,"0007990",1,"F","1","4"
15,"0007993",1,"I","4","6"
15,"0007994",5,"C","6","7"
15,"0007999",5,"C","7","8"
15,"0008002",1,"C","3","5"
15,"0008003",1,"L","4","6"
15,"0008004",1,"F","1","2"
15,"0008006",1,"Q","3","5"
15,"0008011",1,"E","5","7"
15,"0008012",1,"L","1","2"
15,"0008014",1,"D","1","2"
15,"0008015",1,"H","1","4"
15,"0008016",1,"M","4","6"
15,"0008018",1,"N","4","5"
15,"0008019",1,"C","3","5"
15,"0008020",5,"C","4","6"
15,"0008023",1,"Q","4","1"
15,"0008031",1,"F","3","5"
15,"0008036",1,"H","1","3"
15,"0008038",1,"C","1","4"
15,"0008047",1,"G","2","5"
15,"0008048",3,"P","5","5"
15,"0008049",1,"H","2","5"
15,"0008051",1,"C","3","5"
15,"0008056",1,"L","1","4"
15,"0008059",1,"I","5","6"
15,"0008060",1,"H","2","4"
15,"0008061",5,"G","4","7"
15,"0008062",2,"H","9","9"
15,"0008063",1,"N","3","4"
15,"0008064",1,"R","4","6"
15,"0008068",1,"K","4","1"
15,"0008069",5,"M","3","6"
15,"0008070",1,"J","1","3"
15,"0008074",1,"G","1","5"
15,"0008076",1,"C","5","7"
15,"0008078",1,"Q","2","4"
15,"0008082",1,"A","5","1"
15,"0008086",1,"K","1","1"
15,"0008088",1,"P","7","1"
15,"0008089",1,"F","3","5"
15,"0008090",1,"C","7","8"
15,"0008092",1,"G","2","5"
15,"0008093",1,"F","3","5"
15,"0008094",1,"C","2","4"
15,"0008095",1,"M","1","4"
15,"0008097",1,"L","4","1"
15,"0008098",1,"M","3","5"
15,"0008099",1,"A","2","1"
15,"0008100",1,"G","5","7"
15,"0008101",1,"C","3","5"
15,"0008106",1,"G","4","7"
15,"0008107",1,"F","1","4"
15,"0008113",1,"Q","4","1"
15,"0008116",1,"N","1","4"
15,"0008117",1,"F","4","6"
15,"0008118",1,"N","4","5"
15,"0008122",1,"G","4","5"
15,"0008123",1,"I","3","5"
15,"0008124",1,"R","1","4"
15,"0008129",1,"I","3","5"
15,"0008136",1,"A","1","1"
15,"0008137",1,"N","4","5"
15,"0008138",1,"R","1","1"
15,"0008139",1,"I","1","2"
15,"0008141",5,"M","6","7"
15,"0008142",1,"N","3","5"
15,"0008144",1,"H","3","5"
15,"0008145",1,"C","2","2"
15,"0008146",1,"Q","1","1"
15,"0008147",1,"N","1","5"
15,"0008148",5,"J","7","7"
15,"0008149",1,"P","5","1"
15,"0008150",1,"R","1","1"
15,"0008152",1,"L","1","1"
15,"0008153",1,"L","1","1"
15,"0008159",1,"G","5","7"
15,"0008161",1,"F","1","6"
15,"0008164",1,"S","1","1"
15,"0008166",1,"R","1","1"
15,"0008167",1,"Q","2","4"
15,"0008168",1,"H","1","5"
15,"0008170",1,"C","4","7"
15,"0008173",1,"C","5","7"
15,"0008174",1,"G","2","5"
15,"0008175",1,"Q","1","2"
15,"0008180",1,"P","3","1"
15,"0008181",1,"J","5","7"
15,"0008182",1,"C","4","6"
15,"0008185",1,"C","5","7"
15,"0008189",1,"C","2","5"
15,"0008192",1,"G","5","7"
15,"0008193",1,"G","1","5"
15,"0008196",1,"G","2","6"
15,"0008197",1,"M","2","5"
15,"0008199",1,"C","4","6"
15,"0008200",1,"N","3","5"
15,"0008201",1,"F","1","3"
15,"0008202",1,"M","8","8"
15,"0008203",1,"F","8","9"
15,"0008205",1,"H","1","4"
15,"0008207",1,"K","2","1"
15,"0008208",1,"N","5","5"
15,"0008211",1,"C","6","7"
15,"0008213",1,"H","6","8"
15,"0008214",1,"I","5","6"
15,"0008215",1,"G","2","6"
15,"0008218",1,"M","3","5"
15,"0008219",1,"C","2","5"
15,"0008223",1,"M","1","4"
15,"0008224",1,"A","1","1"
15,"0008225",1,"L","1","1"
15,"0008226",1,"J","8","9"
15,"0008229",1,"G","2","5"
15,"0008230",1,"F","3","6"
15,"0008234",5,"G","7","8"
15,"0008235",1,"F","2","5"
15,"0008241",1,"G","7","9"
15,"0008242",1,"G","3","6"
15,"0008245",1,"G","6","8"
15,"0008247",1,"C","3","6"
15,"0008248",1,"J","3","6"
15,"0008249",1,"C","4","6"
15,"0008253",1,"N","2","4"
15,"0008258",1,"F","3","5"
15,"0008260",1,"Q","4","6"
15,"0008261",5,"G","4","6"
15,"0008262",5,"M","3","6"
15,"0008267",1,"S","6","1"
15,"0008269",1,"S","1","3"
15,"0008270",1,"O","7","1"
15,"0008271",1,"G","1","3"
15,"0008273",1,"A","1","1"
15,"0008276",1,"G","1","2"
15,"0008278",1,"Q","2","5"
15,"0008279",1,"G","1","5"
15,"0008283",1,"J","3","5"
15,"0008284",1,"F","1","3"
15,"0008285",1,"C","3","5"
15,"0008287",1,"F","1","5"
15,"0008290",1,"F","2","5"
15,"0008291",1,"C","8","8"
15,"0008293",1,"G","3","6"
15,"0008295",1,"N","5","5"
15,"0008296",1,"C","2","5"
15,"0008297",1,"G","1","4"
15,"0008298",1,"Q","1","1"
15,"0008299",1,"F","1","5"
15,"0008300",1,"C","7","8"
15,"0008304",1,"C","4","6"
15,"0008305",1,"H","6","7"
15,"0008306",5,"C","7","8"
15,"0008309",1,"H","1","4"
15,"0008310",1,"F","5","6"
15,"0008311",1,"N","4","5"
15,"0008314",1,"K","1","1"
15,"0008317",1,"C","8","8"
15,"0008318",1,"I","1","4"
15,"0008319",1,"G","2","5"
15,"0008322",1,"A","1","1"
15,"0008323",1,"C","2","6"
15,"0008325",1,"I","3","5"
15,"0008328",1,"G","3","6"
15,"0008330",1,"Q","6","1"
15,"0008331",1,"C","3","6"
15,"0008332",1,"C","1","3"
15,"0008334",1,"H","4","6"
15,"0008337",5,"C","8","8"
15,"0008338",1,"C","7","8"
15,"0008343",1,"H","4","6"
15,"0008345",1,"N","4","5"
15,"0008347",5,"H","4","5"
15,"0008348",5,"G","4","6"
15,"0008349",1,"C","4","6"
15,"0008350",1,"C","1","5"
15,"0008354",1,"S","1","1"
15,"0008355",1,"G","1","5"
15,"0008357",1,"G","1","4"
15,"0008359",3,"Q","8","1"
15,"0008362",1,"E","3","6"
15,"0008364",1,"J","7","8"
15,"0008366",1,"F","3","6"
15,"0008369",1,"G","3","6"
15,"0008371",1,"S","4","1"
15,"0008372",1,"G","9","9"
15,"0008374",5,"J","4","7"
15,"0008375",1,"F","1","4"
15,"0008376",5,"G","8","9"
15,"0008377",1,"N","4","5"
15,"0008381",1,"H","1","3"
15,"0008383",1,"G","1","4"
15,"0008384",1,"H","1","4"
15,"0008392",1,"F","1","4"
15,"0008393",1,"I","3","5"
15,"0008394",1,"H","1","4"
15,"0008396",5,"N","7","6"
15,"0008397",1,"Q","3","5"
15,"0008398",1,"H","3","5"
15,"0008399",1,"G","3","6"
15,"0008400",1,"Q","5","6"
15,"0008401",1,"N","4","5"
15,"0008402",1,"N","3","5"
15,"0008403",1,"C","6","7"
15,"0008406",1,"A","1","1"
15,"0008408",1,"N","3","5"
15,"0008409",1,"H","1","3"
15,"0008410",1,"F","2","5"
15,"0008412",1,"J","3","5"
15,"0008413",1,"H","6","7"
15,"0008414",1,"C","8","8"
15,"0008417",1,"I","3","6"
15,"0008421",1,"S","2","5"
15,"0008422",1,"Q","3","5"
15,"0008428",1,"N","3","4"
15,"0008429",1,"F","2","5"
15,"0008430",1,"C","5","6"
15,"0008432",1,"S","2","5"
15,"0008434",1,"A","2","1"
15,"0008435",1,"E","7","7"
15,"0008437",1,"Q","1","4"
15,"0008446",1,"G","1","4"
15,"0008447",1,"H","1","7"
15,"0008448",1,"H","1","3"
15,"0008449",1,"F","4","5"
15,"0008455",1,"C","4","6"
15,"0008456",1,"J","5","7"
15,"0008458",1,"C","4","5"
15,"0008460",5,"G","6","7"
15,"0008461",1,"L","1","4"
15,"0008464",1,"Q","4","1"
15,"0008467",1,"F","1","1"
15,"0008468",5,"G","7","8"
15,"0008471",5,"C","4","7"
15,"0008473",5,"G","3","7"
15,"0008474",1,"H","3","5"
15,"0008478",1,"N","1","4"
15,"0008480",1,"G","2","6"
15,"0008485",1,"J","7","7"
15,"0008488",1,"C","7","8"
15,"0008490",1,"S","4","1"
15,"0008494",1,"R","2","5"
15,"0008501",1,"G","3","6"
15,"0008503",1,"F","1","4"
15,"0008505",1,"Q","3","1"
15,"0008507",1,"M","1","4"
15,"0008510",1,"G","1","5"
15,"0008514",1,"N","1","2"
15,"0008515",1,"J","1","3"
15,"0008518",1,"A","1","1"
15,"0008519",1,"G","1","5"
15,"0008526",1,"N","3","6"
15,"0008527",1,"G","3","6"
15,"0008529",1,"C","8","8"
15,"0008531",1,"G","5","8"
15,"0008532",1,"G","1","4"
15,"0008533",1,"Q","2","1"
15,"0008535",1,"K","6","1"
15,"0008536",1,"S","1","1"
15,"0008538",1,"C","3","5"
15,"0008541",1,"H","7","7"
15,"0008543",1,"H","1","4"
15,"0008545",1,"F","1","4"
15,"0008547",1,"C","2","5"
15,"0008548",5,"F","3","6"
15,"0008552",1,"H","3","5"
15,"0008554",1,"C","3","5"
15,"0008555",1,"C","3","5"
15,"0008556",5,"M","6","7"
15,"0008557",1,"M","2","5"
15,"0008558",1,"Q","4","1"
15,"0008561",1,"C","2","5"
15,"0008563",1,"H","1","4"
15,"0008564",1,"J","2","5"
15,"0008566",1,"G","6","8"
15,"0008567",1,"P","5","1"
15,"0008568",1,"J","5","7"
15,"0008571",1,"P","1","3"
15,"0008572",1,"R","1","4"
15,"0008573",1,"Q","5","1"
15,"0008576",1,"S","2","1"
15,"0008578",1,"C","5","6"
15,"0008583",1,"G","4","6"
15,"0008588",5,"G","6","8"
15,"0008590",1,"S","7","1"
15,"0008593",1,"H","1","4"
15,"0008598",1,"P","4","1"
15,"0008600",1,"L","2","5"
15,"0008601",1,"G","8","9"
15,"0008602",1,"S","1","1"
15,"0008604",1,"M","6","7"
15,"0008606",1,"F","1","3"
15,"0008607",1,"H","3","5"
15,"0008611",1,"N","3","5"
15,"0008612",1,"L","2","4"
15,"0008616",1,"K","1","1"
15,"0008617",1,"C","4","6"
15,"0008621",1,"G","8","8"
15,"0008622",1,"N","1","4"
15,"0008624",1,"F","1","3"
15,"0008625",1,"F","1","3"
15,"0008626",5,"J","3","6"
15,"0008630",3,"D","5","7"
15,"0008632",1,"J","7","8"
15,"0008637",1,"H","5","6"
15,"0008639",1,"I","7","8"
15,"0008645",1,"S","3","1"
15,"0008646",5,"C","5","7"
15,"0008648",1,"G","8","8"
15,"0008654",5,"G","6","8"
15,"0008655",1,"H","3","5"
15,"0008657",1,"J","3","6"
15,"0008658",1,"A","1","1"
15,"0008659",1,"F","4","6"
15,"0008661",1,"F","7","8"
15,"0008666",5,"C","5","7"
15,"0008667",1,"I","3","5"
15,"0008669",5,"F","9","8"
15,"0008672",1,"M","1","2"
15,"0008675",1,"H","2","5"
15,"0008678",1,"I","1","1"
15,"0008679",1,"I","3","5"
15,"0008680",1,"J","2","4"
15,"0008683",1,"S","1","2"
15,"0008685",1,"N","1","4"
15,"0008686",1,"G","5","8"
15,"0008687",1,"I","1","4"
15,"0008688",5,"C","9","9"
15,"0008689",1,"L","1","5"
15,"0008691",1,"F","3","6"
15,"0008693",1,"C","1","3"
15,"0008694",1,"C","6","7"
15,"0008695",1,"K","2","1"
